DEPARTAMENTO,MUNICIPIO,CODIGO DANE,ARMA MEDIO,FECHA HECHO,GENERO,AGRUPA EDAD,CANTIDAD
CAUCA,PATÍA,19532000,ARMA DE FUEGO,11/18/2017,MASCULINO,ADULTOS,1
CÓRDOBA,MONTELÍBANO,23466000,ARMA DE FUEGO,11/18/2017,MASCULINO,ADULTOS,2
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,11/18/2017,MASCULINO,ADULTOS,3
CUNDINAMARCA,PACHO,25513000,ARMA DE FUEGO,11/18/2017,FEMENINO,ADULTOS,1
CUNDINAMARCA,PACHO,25513000,ARMA DE FUEGO,11/18/2017,MASCULINO,ADULTOS,1
MAGDALENA,ZONA BANANERA,47980000,ARMA DE FUEGO,11/18/2017,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,11/18/2017,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,OCAÑA,54498000,ARMA DE FUEGO,11/18/2017,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),73001000,ARMA DE FUEGO,11/18/2017,MASCULINO,ADULTOS,1
TOLIMA,PURIFICACIÓN,73585000,ARMA DE FUEGO,11/18/2017,MASCULINO,ADULTOS,1
TOLIMA,ROVIRA,73624000,ARMA DE FUEGO,11/18/2017,MASCULINO,ADULTOS,1
VALLE,TULUÁ,76834000,ARMA DE FUEGO,11/18/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,CONTUNDENTES,11/18/2017,FEMENINO,ADULTOS,1
NARIÑO,PASTO (CT),52001000,CONTUNDENTES,11/18/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,GUARNE,5318000,ARMA BLANCA / CORTOPUNZANTE,11/19/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA BLANCA / CORTOPUNZANTE,11/19/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,REMEDIOS,5604000,ARMA BLANCA / CORTOPUNZANTE,11/19/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,SANTAFÉ DE ANTIOQUIA,5042000,ARMA BLANCA / CORTOPUNZANTE,11/19/2017,MASCULINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA BLANCA / CORTOPUNZANTE,11/19/2017,MASCULINO,ADULTOS,1
CALDAS,MANIZALES (CT),17001000,ARMA BLANCA / CORTOPUNZANTE,11/19/2017,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,ARMA BLANCA / CORTOPUNZANTE,11/19/2017,MASCULINO,ADULTOS,1
META,VILLAVICENCIO (CT),50001000,ARMA BLANCA / CORTOPUNZANTE,11/19/2017,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,LOS PATIOS,54405000,ARMA BLANCA / CORTOPUNZANTE,11/19/2017,MASCULINO,ADULTOS,1
TOLIMA,SANTA ISABEL,73686000,ARMA BLANCA / CORTOPUNZANTE,11/19/2017,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,11/19/2017,MASCULINO,ADULTOS,1
VALLE,JAMUNDÍ,76364000,ARMA BLANCA / CORTOPUNZANTE,11/19/2017,MASCULINO,ADULTOS,1
VALLE,LA VICTORIA,76403000,ARMA BLANCA / CORTOPUNZANTE,11/19/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,PEQUE,5543000,ARMA DE FUEGO,11/19/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,TURBO,5837000,ARMA DE FUEGO,11/19/2017,MASCULINO,ADOLESCENTES,1
BOYACÁ,PUERTO BOYACÁ,15572000,ARMA DE FUEGO,11/19/2017,MASCULINO,ADULTOS,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,11/19/2017,MASCULINO,ADULTOS,1
CHOCÓ,QUIBDÓ (CT),27001000,ARMA DE FUEGO,11/19/2017,MASCULINO,ADOLESCENTES,1
CHOCÓ,QUIBDÓ (CT),27001000,ARMA DE FUEGO,11/19/2017,MASCULINO,ADULTOS,2
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,11/19/2017,MASCULINO,ADULTOS,4
CUNDINAMARCA,SOACHA,25754000,ARMA DE FUEGO,11/19/2017,MASCULINO,ADULTOS,1
GUAJIRA,FONSECA,44279000,ARMA DE FUEGO,11/19/2017,MASCULINO,ADULTOS,1
META,VILLAVICENCIO (CT),50001000,ARMA DE FUEGO,11/19/2017,MASCULINO,ADULTOS,1
NARIÑO,SAMANIEGO,52678000,ARMA DE FUEGO,11/19/2017,FEMENINO,ADULTOS,1
NARIÑO,SAN ANDRES DE TUMACO,52835000,ARMA DE FUEGO,11/19/2017,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,EL TARRA,54250000,ARMA DE FUEGO,11/19/2017,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,OCAÑA,54498000,ARMA DE FUEGO,11/19/2017,MASCULINO,ADULTOS,1
PUTUMAYO,SAN MIGUEL,86757000,ARMA DE FUEGO,11/19/2017,MASCULINO,ADULTOS,1
QUINDÍO,QUIMBAYA,63594000,ARMA DE FUEGO,11/19/2017,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,76109000,ARMA DE FUEGO,11/19/2017,FEMENINO,ADULTOS,1
VALLE,JAMUNDÍ,76364000,ARMA DE FUEGO,11/19/2017,MASCULINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,ARMA DE FUEGO,11/19/2017,MASCULINO,ADULTOS,1
CAQUETÁ,FLORENCIA (CT),18001000,CONTUNDENTES,11/19/2017,MASCULINO,ADULTOS,1
CÓRDOBA,PUERTO ESCONDIDO,23574000,CONTUNDENTES,11/19/2017,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,11/19/2017,FEMENINO,ADULTOS,1
PUTUMAYO,PUERTO ASÍS,86568000,CONTUNDENTES,11/19/2017,FEMENINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),8001000,CUERDA/SOGA/CADENA,11/19/2017,FEMENINO,ADULTOS,1
BOYACÁ,TIBASOSA,15806000,ARMA BLANCA / CORTOPUNZANTE,11/20/2017,MASCULINO,ADULTOS,1
CAUCA,SUÁREZ,19780000,ARMA BLANCA / CORTOPUNZANTE,11/20/2017,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,11/20/2017,MASCULINO,ADULTOS,1
HUILA,LA PLATA,41396000,ARMA BLANCA / CORTOPUNZANTE,11/20/2017,FEMENINO,ADOLESCENTES,1
NARIÑO,IPIALES,52356000,ARMA BLANCA / CORTOPUNZANTE,11/20/2017,MASCULINO,ADULTOS,1
NARIÑO,PASTO (CT),52001000,ARMA BLANCA / CORTOPUNZANTE,11/20/2017,MASCULINO,ADULTOS,1
SANTANDER,HATO,68344000,ARMA BLANCA / CORTOPUNZANTE,11/20/2017,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,11/20/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,CONCORDIA,5209000,ARMA DE FUEGO,11/20/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,EBÉJICO,5240000,ARMA DE FUEGO,11/20/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,SAN CARLOS,5649000,ARMA DE FUEGO,11/20/2017,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,TURBO,5837000,ARMA DE FUEGO,11/20/2017,MASCULINO,ADULTOS,1
ATLÁNTICO,MALAMBO,8433000,ARMA DE FUEGO,11/20/2017,MASCULINO,ADULTOS,1
CALDAS,PALESTINA,17524000,ARMA DE FUEGO,11/20/2017,MASCULINO,ADULTOS,1
CASANARE,PAZ DE ARIPORO,85250000,ARMA DE FUEGO,11/20/2017,MASCULINO,ADULTOS,2
CAUCA,BOLÍVAR,19100000,ARMA DE FUEGO,11/20/2017,MASCULINO,ADULTOS,1
CAUCA,CORINTO,19212000,ARMA DE FUEGO,11/20/2017,MASCULINO,ADULTOS,1
GUAJIRA,SAN JUAN DEL CESAR,44650000,ARMA DE FUEGO,11/20/2017,MASCULINO,ADULTOS,1
NARIÑO,SAN ANDRES DE TUMACO,52835000,ARMA DE FUEGO,11/20/2017,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,VILLA DEL ROSARIO,54874000,ARMA DE FUEGO,11/20/2017,MASCULINO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,ARMA DE FUEGO,11/20/2017,MASCULINO,ADULTOS,1
QUINDÍO,MONTENEGRO,63470000,ARMA DE FUEGO,11/20/2017,MASCULINO,ADULTOS,1
TOLIMA,GUAMO,73319000,ARMA DE FUEGO,11/20/2017,MASCULINO,ADULTOS,1
VALLE,CAICEDONIA,76122000,ARMA DE FUEGO,11/20/2017,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,11/20/2017,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,11/20/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,CONTUNDENTES,11/20/2017,MASCULINO,ADULTOS,1
BOLÍVAR,SANTA ROSA,13683000,ARMA BLANCA / CORTOPUNZANTE,11/21/2017,MASCULINO,ADULTOS,1
CASANARE,MONTERREY,85162000,ARMA BLANCA / CORTOPUNZANTE,11/21/2017,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,11/21/2017,FEMENINO,ADULTOS,1
META,ACACÍAS,50006000,ARMA BLANCA / CORTOPUNZANTE,11/21/2017,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,11/21/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,CHIGORODÓ,5172000,ARMA DE FUEGO,11/21/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,LA CEJA,5376000,ARMA DE FUEGO,11/21/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,MARINILLA,5440000,ARMA DE FUEGO,11/21/2017,FEMENINO,ADULTOS,1
ANTIOQUIA,PEÑOL,5541000,ARMA DE FUEGO,11/21/2017,MASCULINO,ADULTOS,1
CAUCA,PUERTO TEJADA,19573000,ARMA DE FUEGO,11/21/2017,MASCULINO,ADULTOS,1
CÓRDOBA,CHINÚ,23182000,ARMA DE FUEGO,11/21/2017,FEMENINO,ADULTOS,1
CÓRDOBA,MOÑITOS,23500000,ARMA DE FUEGO,11/21/2017,MASCULINO,ADULTOS,1
CÓRDOBA,TIERRALTA,23807000,ARMA DE FUEGO,11/21/2017,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,11/21/2017,FEMENINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,11/21/2017,MASCULINO,ADULTOS,2
CUNDINAMARCA,EL COLEGIO,25245000,ARMA DE FUEGO,11/21/2017,FEMENINO,ADULTOS,1
MAGDALENA,ZONA BANANERA,47980000,ARMA DE FUEGO,11/21/2017,FEMENINO,ADULTOS,1
NARIÑO,SAN ANDRES DE TUMACO,52835000,ARMA DE FUEGO,11/21/2017,MASCULINO,ADULTOS,4
QUINDÍO,CALARCA,63130000,ARMA DE FUEGO,11/21/2017,MASCULINO,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS (CT),88001000,ARMA DE FUEGO,11/21/2017,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,11/21/2017,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,76109000,ARMA DE FUEGO,11/21/2017,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,11/21/2017,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,ARMA DE FUEGO,11/21/2017,MASCULINO,ADULTOS,1
VALLE,LA UNIÓN,76400000,ARMA DE FUEGO,11/21/2017,MASCULINO,ADULTOS,1
VALLE,RESTREPO,76606000,ARMA DE FUEGO,11/21/2017,MASCULINO,ADULTOS,1
CESAR,PAILITAS,20517000,ARMA BLANCA / CORTOPUNZANTE,11/22/2017,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,11/22/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,CAICEDO,5125000,ARMA DE FUEGO,11/22/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,SAN LUIS,5660000,ARMA DE FUEGO,11/22/2017,MASCULINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,11/22/2017,FEMENINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,11/22/2017,MASCULINO,ADULTOS,1
CALDAS,MANIZALES (CT),17001000,ARMA DE FUEGO,11/22/2017,MASCULINO,ADULTOS,1
MAGDALENA,ARACATACA,47053000,ARMA DE FUEGO,11/22/2017,MASCULINO,ADULTOS,1
MAGDALENA,CIÉNAGA,47189000,ARMA DE FUEGO,11/22/2017,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,11/22/2017,MASCULINO,ADULTOS,1
SUCRE,COVEÑAS,70221000,ARMA DE FUEGO,11/22/2017,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,11/22/2017,MASCULINO,ADULTOS,2
VALLE,CARTAGO,76147000,ARMA DE FUEGO,11/22/2017,MASCULINO,ADULTOS,1
VALLE,FLORIDA,76275000,ARMA DE FUEGO,11/22/2017,MASCULINO,ADULTOS,1
VALLE,RIOFRÍO,76616000,ARMA DE FUEGO,11/22/2017,FEMENINO,ADULTOS,1
ANTIOQUIA,ITAGUI,5360000,CONTUNDENTES,11/22/2017,FEMENINO,ADULTOS,1
ANTIOQUIA,MONTEBELLO,5467000,ARMA BLANCA / CORTOPUNZANTE,11/23/2017,MASCULINO,ADULTOS,1
CÓRDOBA,SAN ANDRÉS SOTAVENTO,23670000,ARMA BLANCA / CORTOPUNZANTE,11/23/2017,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,11/23/2017,MASCULINO,ADULTOS,1
TOLIMA,ANZOÁTEGUI,73043000,ARMA BLANCA / CORTOPUNZANTE,11/23/2017,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,11/23/2017,MASCULINO,ADOLESCENTES,1
VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,11/23/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,ARMA DE FUEGO,11/23/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,CAUCASIA,5154000,ARMA DE FUEGO,11/23/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA DE FUEGO,11/23/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,RIONEGRO,5615000,ARMA DE FUEGO,11/23/2017,MASCULINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,11/23/2017,MASCULINO,ADULTOS,1
ATLÁNTICO,SOLEDAD,8758000,ARMA DE FUEGO,11/23/2017,MASCULINO,ADULTOS,1
CÓRDOBA,MONTERÍA (CT),23001000,ARMA DE FUEGO,11/23/2017,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,11/23/2017,MASCULINO,ADULTOS,3
CUNDINAMARCA,VERGARA,25862000,ARMA DE FUEGO,11/23/2017,MASCULINO,ADULTOS,1
NARIÑO,SAN ANDRES DE TUMACO,52835000,ARMA DE FUEGO,11/23/2017,MASCULINO,ADULTOS,2
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,11/23/2017,MASCULINO,ADULTOS,3
NORTE DE SANTANDER,OCAÑA,54498000,ARMA DE FUEGO,11/23/2017,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,TEORAMA,54800000,ARMA DE FUEGO,11/23/2017,MASCULINO,ADULTOS,1
PUTUMAYO,ORITO,86320000,ARMA DE FUEGO,11/23/2017,MASCULINO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,ARMA DE FUEGO,11/23/2017,MASCULINO,ADULTOS,1
TOLIMA,ANZOÁTEGUI,73043000,ARMA DE FUEGO,11/23/2017,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,73268000,ARMA DE FUEGO,11/23/2017,MASCULINO,ADULTOS,1
TOLIMA,MARIQUITA,73443000,ARMA DE FUEGO,11/23/2017,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,11/23/2017,MASCULINO,ADULTOS,5
VALLE,GUACARÍ,76318000,ARMA DE FUEGO,11/23/2017,MASCULINO,ADULTOS,1
VALLE,PRADERA,76563000,ARMA DE FUEGO,11/23/2017,MASCULINO,ADOLESCENTES,1
VALLE,TULUÁ,76834000,ARMA DE FUEGO,11/23/2017,MASCULINO,ADOLESCENTES,1
VALLE,TULUÁ,76834000,ARMA DE FUEGO,11/23/2017,MASCULINO,ADULTOS,1
VALLE,YUMBO,76892000,ARMA DE FUEGO,11/23/2017,FEMENINO,ADOLESCENTES,1
MAGDALENA,SITIONUEVO,47745000,CONTUNDENTES,11/23/2017,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,CONTUNDENTES,11/23/2017,FEMENINO,ADULTOS,1
ANTIOQUIA,BETANIA,5091000,ARMA BLANCA / CORTOPUNZANTE,11/24/2017,MASCULINO,ADULTOS,1
CAQUETÁ,BELÉN DE LOS ANDAQUIES,18094000,ARMA BLANCA / CORTOPUNZANTE,11/24/2017,MASCULINO,ADULTOS,2
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,11/24/2017,MASCULINO,ADULTOS,1
META,ACACÍAS,50006000,ARMA BLANCA / CORTOPUNZANTE,11/24/2017,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),73001000,ARMA BLANCA / CORTOPUNZANTE,11/24/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,CAUCASIA,5154000,ARMA DE FUEGO,11/24/2017,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,SEGOVIA,5736000,ARMA DE FUEGO,11/24/2017,MASCULINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,11/24/2017,MASCULINO,ADULTOS,1
CHOCÓ,UNGUÍA,27800000,ARMA DE FUEGO,11/24/2017,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,11/24/2017,MASCULINO,ADULTOS,2
MAGDALENA,CHIBOLO,47170000,ARMA DE FUEGO,11/24/2017,MASCULINO,ADULTOS,1
META,VILLAVICENCIO (CT),50001000,ARMA DE FUEGO,11/24/2017,MASCULINO,ADULTOS,1
NARIÑO,SAN ANDRES DE TUMACO,52835000,ARMA DE FUEGO,11/24/2017,MASCULINO,ADULTOS,2
NORTE DE SANTANDER,TOLEDO,54820000,ARMA DE FUEGO,11/24/2017,MASCULINO,ADULTOS,1
PUTUMAYO,VALLE DEL GUAMUEZ,86865000,ARMA DE FUEGO,11/24/2017,MASCULINO,ADULTOS,1
RISARALDA,PEREIRA (CT),66001000,ARMA DE FUEGO,11/24/2017,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,11/24/2017,MASCULINO,ADOLESCENTES,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,11/24/2017,MASCULINO,ADULTOS,2
ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA BLANCA / CORTOPUNZANTE,11/25/2017,MASCULINO,ADOLESCENTES,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,11/25/2017,MASCULINO,ADULTOS,1
CUNDINAMARCA,COTA,25214000,ARMA BLANCA / CORTOPUNZANTE,11/25/2017,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,PAMPLONA,54518000,ARMA BLANCA / CORTOPUNZANTE,11/25/2017,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,CAUCASIA,5154000,ARMA DE FUEGO,11/25/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,TOLEDO,5819000,ARMA DE FUEGO,11/25/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,VEGACHÍ,5858000,ARMA DE FUEGO,11/25/2017,MASCULINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,11/25/2017,MASCULINO,ADULTOS,1
CAUCA,MERCADERES,19450000,ARMA DE FUEGO,11/25/2017,MASCULINO,ADULTOS,1
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA DE FUEGO,11/25/2017,MASCULINO,ADULTOS,1
CESAR,AGUSTÍN CODAZZI,20013000,ARMA DE FUEGO,11/25/2017,MASCULINO,ADULTOS,1
CÓRDOBA,LORICA,23417000,ARMA DE FUEGO,11/25/2017,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,11/25/2017,MASCULINO,ADULTOS,4
CUNDINAMARCA,GIRARDOT,25307000,ARMA DE FUEGO,11/25/2017,MASCULINO,ADULTOS,1
GUAJIRA,MAICAO,44430000,ARMA DE FUEGO,11/25/2017,MASCULINO,ADULTOS,1
GUAVIARE,SAN JOSÉ DEL GUAVIARE (CT),95001000,ARMA DE FUEGO,11/25/2017,MASCULINO,ADULTOS,1
HUILA,HOBO,41349000,ARMA DE FUEGO,11/25/2017,MASCULINO,ADULTOS,1
HUILA,LA PLATA,41396000,ARMA DE FUEGO,11/25/2017,MASCULINO,ADULTOS,1
META,VILLAVICENCIO (CT),50001000,ARMA DE FUEGO,11/25/2017,MASCULINO,ADULTOS,1
NARIÑO,ALDANA,52022000,ARMA DE FUEGO,11/25/2017,MASCULINO,ADULTOS,1
NARIÑO,OLAYA HERRERA,52490000,ARMA DE FUEGO,11/25/2017,MASCULINO,ADULTOS,1
NARIÑO,POLICARPA,52540000,ARMA DE FUEGO,11/25/2017,MASCULINO,ADULTOS,1
NARIÑO,SAN ANDRES DE TUMACO,52835000,ARMA DE FUEGO,11/25/2017,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,11/25/2017,MASCULINO,ADULTOS,2
NORTE DE SANTANDER,TEORAMA,54800000,ARMA DE FUEGO,11/25/2017,MASCULINO,ADULTOS,1
SUCRE,SAN MARCOS,70708000,ARMA DE FUEGO,11/25/2017,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,11/25/2017,FEMENINO,ADOLESCENTES,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,11/25/2017,MASCULINO,ADOLESCENTES,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,11/25/2017,MASCULINO,ADULTOS,2
NARIÑO,TÚQUERRES,52838000,CINTAS/CINTURON,11/25/2017,MASCULINO,ADOLESCENTES,1
ARAUCA,ARAUCA (CT),81001000,ARMA BLANCA / CORTOPUNZANTE,11/26/2017,MASCULINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA BLANCA / CORTOPUNZANTE,11/26/2017,MASCULINO,ADULTOS,1
ATLÁNTICO,MALAMBO,8433000,ARMA BLANCA / CORTOPUNZANTE,11/26/2017,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA BLANCA / CORTOPUNZANTE,11/26/2017,MASCULINO,ADULTOS,1
CALDAS,MANIZALES (CT),17001000,ARMA BLANCA / CORTOPUNZANTE,11/26/2017,MASCULINO,ADULTOS,1
CASANARE,YOPAL (CT),85001000,ARMA BLANCA / CORTOPUNZANTE,11/26/2017,MASCULINO,ADULTOS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,11/26/2017,MASCULINO,ADULTOS,1
CÓRDOBA,MONTERÍA (CT),23001000,ARMA BLANCA / CORTOPUNZANTE,11/26/2017,FEMENINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,11/26/2017,MASCULINO,ADULTOS,4
CUNDINAMARCA,FACATATIVÁ,25269000,ARMA BLANCA / CORTOPUNZANTE,11/26/2017,MASCULINO,ADULTOS,1
CUNDINAMARCA,MADRID,25430000,ARMA BLANCA / CORTOPUNZANTE,11/26/2017,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,ARMA BLANCA / CORTOPUNZANTE,11/26/2017,MASCULINO,ADULTOS,1
CUNDINAMARCA,TOCAIMA,25815000,ARMA BLANCA / CORTOPUNZANTE,11/26/2017,MASCULINO,ADULTOS,1
HUILA,SALADOBLANCO,41660000,ARMA BLANCA / CORTOPUNZANTE,11/26/2017,MASCULINO,ADULTOS,1
NARIÑO,GUALMATÁN,52323000,ARMA BLANCA / CORTOPUNZANTE,11/26/2017,MASCULINO,ADULTOS,1
NARIÑO,SANDONÁ,52683000,ARMA BLANCA / CORTOPUNZANTE,11/26/2017,MASCULINO,ADULTOS,1
QUINDÍO,CALARCA,63130000,ARMA BLANCA / CORTOPUNZANTE,11/26/2017,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA (CT),68001000,ARMA BLANCA / CORTOPUNZANTE,11/26/2017,FEMENINO,ADULTOS,1
SANTANDER,BUCARAMANGA (CT),68001000,ARMA BLANCA / CORTOPUNZANTE,11/26/2017,MASCULINO,ADULTOS,1
VALLE,TULUÁ,76834000,ARMA BLANCA / CORTOPUNZANTE,11/26/2017,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,GÓMEZ PLATA,5310000,ARMA DE FUEGO,11/26/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,SANTAFÉ DE ANTIOQUIA,5042000,ARMA DE FUEGO,11/26/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,SEGOVIA,5736000,ARMA DE FUEGO,11/26/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,TURBO,5837000,ARMA DE FUEGO,11/26/2017,MASCULINO,ADULTOS,2
ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,11/26/2017,MASCULINO,ADULTOS,3
BOLÍVAR,ARJONA,13052000,ARMA DE FUEGO,11/26/2017,MASCULINO,ADULTOS,1
BOYACÁ,SANTA MARÍA,15690000,ARMA DE FUEGO,11/26/2017,MASCULINO,ADULTOS,1
CAUCA,ARGELIA,19050000,ARMA DE FUEGO,11/26/2017,MASCULINO,ADULTOS,1
CAUCA,BOLÍVAR,19100000,ARMA DE FUEGO,11/26/2017,MASCULINO,ADULTOS,1
CAUCA,CALOTO,19142000,ARMA DE FUEGO,11/26/2017,MASCULINO,ADULTOS,2
CAUCA,SOTARA,19760000,ARMA DE FUEGO,11/26/2017,MASCULINO,ADULTOS,1
CESAR,AGUACHICA,20011000,ARMA DE FUEGO,11/26/2017,MASCULINO,ADULTOS,1
CHOCÓ,QUIBDÓ (CT),27001000,ARMA DE FUEGO,11/26/2017,MASCULINO,ADULTOS,1
